,p_parkacc,pop2010,gini_index,median_hh_income,ave_fam_size,job_house_tot,job_match,ozone,pm25_conc,p_hs_edatt,livewage_s,poverty_all,unemp_rate,voted,bad_water,traf_sev,alc_on,nocar,hh_fam,placename,county,regionid,placefp,geoname,zri_sqft,hval_sqft
420,0.4521204,21930.0,0.362,62832.0,4.02,1.71231732797,1.03349639295,37.377109075,17.242076149,66.5,31.8221170791,13.4,13.0,50.8276256,0.0,39.7120873666,18.9056087551,2.52099213551,82.3,Mira Loma,Riverside,5994.0,47976,Mira Loma CDP,1.128,160.0
422,0.9987568,93305.0,0.4,95878.0,2.97,0.9858927,0.6978902,9.333333,10.818154992,94.6,9.84381955206,4.2,6.1,60.8018561,0.0,21.5622604935,20.0493006806,2.02808115692,72.8,Mission Viejo,Orange,12773.0,48256,Mission Viejo city,1.44,267.0
424,0.9615589,201165.0,0.449,50550.0,3.34,0.9697791,1.0640113,9.5333366299,13.785814044,79.3,25.1665372062,16.8,12.7,52.4035856,0.0,33.0119966789,28.385653568,3.25384537747,70.7,Modesto,Stanislaus,25934.0,48354,Modesto city,0.8,92.0
425,0.7184993,4238.0,0.532,26492.0,3.55,1.1525705,1.4683099,30.0,6.995649,66.9,43.3333333333,42.5,19.1,52.5016678,83.9273070569,77.0500825537,8.56536101935,8.37868852459,63.2,Mojave,Kern,32910.0,48452,Mojave CDP,0.788,75.0
427,0.8946707,36590.0,0.422,65477.0,3.05,1.283665,1.0281032,18.0,12.922941,86.1,18.0467399787,9.8,6.0,56.0308912,0.0,24.0936146445,47.3708663569,8.14747257475,65.9,Monrovia,Los Angeles,32923.0,48648,Monrovia city,1.482,318.0
428,0.0,1443.0,0.393,31688.0,2.94,0.1380368,0.3,0.0,4.962795,82.7,33.75,20.5,19.8,67.2592593,100.0,92.6969469745,24.7401247401,6.01129032258,58.1,Montague,Siskiyou,19430.0,48690,Montague city,,95.0
429,0.6376762,2909.0,0.325,161630.0,2.56,0.1521548,0.21625,0.0,8.0618370646,99.4,12.3674911661,0.0,0.0,74.9872644,0.0,19.4489465154,20.1443795119,7.67404580153,82.8,Montara,San Mateo,42528.0,48760,Montara CDP,1.694,405.0
430,0.8851462,36664.0,0.402,53870.0,4.01,1.4439332,1.1974285,30.992208528,15.650306035,70.1,28.3255378001,15.2,15.6,50.3204328,0.0,23.3058841809,47.0461488108,6.97064001588,85.4,Montclair,San Bernardino,32927.0,48788,Montclair city,1.186,172.0
431,0.94248,62500.0,0.425,50881.0,3.61,1.2288351,0.9484425,2.6668269995,15.133877937,69.2,35.4665863108,14.9,8.4,46.1158975,24.7152,15.984092631,55.952,8.86503734665,76.3,Montebello,Los Angeles,25953.0,48816,Montebello city,1.352,237.0
432,0.4195204,8965.0,0.591,110375.0,3.15,0.8558275,1.5106929,0.333333,9.1794871595,96.8,17.2248803828,9.6,7.3,76.7956707,0.0,43.2853587274,13.0507529281,9.9,65.7,Montecito,Santa Barbara,39843.0,48844,Montecito CDP,,738.0
433,0.9196692,27810.0,0.422,61271.0,2.64,1.7212994,2.5685457,0.0,6.2137535836,92.7,14.7387389163,10.6,7.2,68.1003584,0.0,44.0243980374,55.1636102122,26.2301828284,50.4,Monterey,Monterey,19434.0,48872,Monterey city,1.684,363.0
434,0.930047,60269.0,0.445,52159.0,3.25,1.3922551,1.1263468,4.4574214492,14.857718561,75.3,31.9557630162,12.6,6.9,45.4695531,0.0,20.5039337789,40.2130448489,6.17685728343,76.6,Monterey Park,Los Angeles,6021.0,48914,Monterey Park city,1.424,295.0
435,0.9835069,1152.0,0.472,41094.0,2.07,0.1904177,0.5871212,0.0,6.2386098194,95.9,57.1428571429,15.8,7.7,76.6288952,0.0,77.6699029126,31.6840277778,3.8,47.4,Monte Rio,Sonoma,12804.0,48928,Monte Rio CDP,1.422,231.0
436,0.5243939,3341.0,0.461,139145.0,2.88,0.3316283,0.2469841,0.333333,8.805177,99.1,0.0,2.4,5.5,78.3649876,0.0,18.0581472341,2.18497455852,0.554785020804,82.8,Monte Sereno,Santa Clara,39840.0,48956,Monte Sereno city,2.03,636.0
437,0.8248453,34421.0,0.38,101962.0,3.58,0.8553144,0.4926282,4.0,10.394961,86.6,10.793485342,3.5,5.1,62.25661,0.0,17.5988173595,35.7310943901,2.60170205499,80.0,Moorpark,Ventura,25974.0,49138,Moorpark city,1.254,232.0
438,0.6081505,3828.0,0.52,84481.0,2.96,0.2179335,0.2361647,4.0,11.901754,87.4,0.0,4.5,9.8,73.325113,0.0,16.393442623,23.1191222571,2.7,78.7,Morada,San Joaquin,19462.0,49180,Morada CDP,0.824,135.0
439,0.362013,16016.0,0.444,118429.0,2.85,0.630106,0.4281328,0.0,8.919580753,98.6,9.937681304,4.6,5.4,74.3953533,0.0,2.51205787781,17.8134365634,14.2023691138,74.0,Moraga,Contra Costa,32942.0,49187,Moraga town,1.458,371.0
440,0.7715564,193365.0,0.391,56507.0,3.86,0.4958083,0.4301575,63.745384908,12.341451667,75.5,28.1304463768,16.2,11.4,47.1173787,0.0,17.8492412469,16.7212266956,3.15407085986,83.4,Moreno Valley,Riverside,25981.0,49270,Moreno Valley city,0.848,96.0
441,0.7864949,37882.0,0.429,92771.0,3.47,1.0240625,0.7593558,1.0,9.1506892123,85.2,11.9820332226,10.0,7.2,67.8264184,0.0,16.6837989548,24.7822184679,5.72860497886,79.9,Morgan Hill,Santa Clara,6043.0,49278,Morgan Hill city,1.242,270.0
442,0.8918919,3552.0,0.446,43604.0,3.54,0.1097679,0.1266035,65.333333,6.156149,89.3,30.1775147929,22.7,13.6,64.7321429,88.2005899705,149.468237999,8.24887387387,0.0,54.2,Morongo Valley,San Bernardino,39870.0,49348,Morongo Valley CDP,0.884,84.0
443,0.9431307,10234.0,0.429,53585.0,2.66,0.4790633,0.8633315,0.0,7.377429,92.6,26.5010351967,11.6,3.7,72.0688674,0.0,11.731810805,55.3253859683,10.3396668168,59.1,Morro Bay,San Luis Obispo,39879.0,49362,Morro Bay city,1.504,298.0
444,0.8282307,3103.0,0.409,102365.0,3.02,0.4945165,0.4834308,0.0,8.0002641914,87.3,3.75223762376,5.1,2.4,70.3920421,0.0,17.4596246181,33.3870447954,2.1,62.5,Moss Beach,San Mateo,53424.0,49446,Moss Beach CDP,1.696,406.0
446,0.6944077,74066.0,0.442,88244.0,2.81,1.6255637,1.4355554,0.0,9.1134740939,90.4,13.0893788417,6.8,6.1,69.4226766,0.0,24.8003571251,61.7692328464,10.6683466316,54.2,Mountain View,Santa Clara,32999.0,49670,Mountain View city,1.894,478.0
447,0.5212139,3394.0,0.412,38504.0,2.52,1.0140492,1.9852652,15.3001538015,8.83327040777,93.0,12.5634909091,9.9,10.0,67.887726,0.0,17.4226145537,44.8438420742,15.5292682927,46.5,Mount Shasta,Siskiyou,32988.0,49852,Mount Shasta city,,154.0
448,0.6285585,2213.0,0.468,42864.0,3.36,0.5391236,0.7856328,11.0,7.52802,92.5,0.0,13.0,2.7,72.467986,57.3826046377,25.8064516129,25.3502033439,0.0,52.8,Murphys,Calaveras,53467.0,50034,Murphys CDP,0.978,152.0
449,0.6357547,103466.0,0.381,78739.0,3.41,0.6433385,0.6443273,24.68038165,9.6142793372,91.2,9.54481776445,6.2,9.5,58.2619152,0.0,11.1538009564,14.8009974291,2.00609197691,79.2,Murrieta,Riverside,6103.0,50076,Murrieta city,0.826,107.0
450,0.1348177,10644.0,0.36,46188.0,4.69,0.2072987,0.1250284,71.0,13.623906,42.0,44.7435897436,23.6,16.9,34.1731266,68.2544156332,28.3336284753,4.50958286359,3.5,84.2,Muscoy,San Bernardino,396561.0,50132,Muscoy CDP,0.928,81.0
451,0.8178769,76915.0,0.429,62767.0,2.87,0.9374445,0.761528,0.2248800542,8.5925255641,78.3,29.6482388773,11.7,7.7,67.2903654,0.0,25.8836766442,35.8525645193,5.4758273622,65.3,Napa,Napa,6112.0,50258,Napa city,1.29,238.0
452,0.7637158,58582.0,0.431,36280.0,3.58,1.172008,0.6738488,0.666667,12.252567075,65.1,51.5406145107,22.6,10.4,51.7014533,0.0,36.9674163612,49.4861902974,11.5184279066,76.9,National City,San Diego,53487.0,50398,National City city,1.434,175.0
453,0.8965731,4844.0,0.487,31226.0,3.22,0.6356717,1.0073414,13.9572832199,9.73189201632,78.0,46.7625899281,26.1,13.7,62.2089875,49.8250132969,36.2727712397,16.0611065235,5.9,60.9,Needles,San Bernardino,33040.0,50734,Needles city,0.742,
454,0.6985007,3068.0,0.383,59167.0,3.2,1.6824005,2.8514286,17.0,7.699786,94.8,0.0,4.6,9.7,75.9036145,3.90274460003,32.643468042,41.5254237288,9.74680573664,53.5,Nevada City,Nevada,46697.0,50874,Nevada City city,1.006,183.0
455,0.9243887,42573.0,0.355,81352.0,3.64,1.1543313,0.8990515,0.0,9.14326,84.7,13.1664482244,7.6,7.9,57.6783364,0.0,11.3228911115,43.1094825359,4.86360062893,79.4,Newark,Alameda,49611.0,50916,Newark city,1.424,271.0
456,0.3251634,1224.0,0.437,29324.0,2.24,0.7472178,1.3128492,19.0,8.20008,89.0,21.1260797937,7.6,4.1,69.8070375,0.0,89.605734767,25.7352941176,3.0,50.5,Newcastle,Placer,8996.0,51000,Newcastle CDP,0.95,189.0
457,0.9392606,10224.0,0.374,47416.0,3.09,0.3851133,0.259362,3.666667,11.111344,70.8,19.9989002217,16.5,7.6,53.5576064,100.0,11.9540962703,11.9327073552,2.82085561497,81.6,Newman,Stanislaus,53568.0,51140,Newman city,0.7,
458,0.922816,85186.0,0.543,107007.0,2.65,1.6263961,1.7796862,0.4962358622,11.684559238,97.7,7.94449887496,6.3,4.4,60.9946987,22.869955157,34.9139466869,42.3203343272,3.27826340735,53.3,Newport Beach,Orange,53571.0,51182,Newport Beach city,2.25,536.0
459,0.922816,85186.0,0.543,107007.0,2.65,1.6263961,1.7796862,0.4962358622,11.684559238,97.7,7.94449887496,6.3,4.4,60.9946987,22.869955157,34.9139466869,42.3203343272,3.27826340735,53.3,Newport Beach,Orange,40009.0,51182,Newport Beach city,,488.0
460,0.9099231,2731.0,0.358,31510.0,2.61,0.3126667,0.5818859,0.0,5.728808781,85.7,14.2857142857,13.4,7.8,64.8987464,55.323988565,88.222320247,13.9875503479,5.7,59.1,Nice,Lake,30035.0,51294,Nice CDP,1.154,
461,0.2782697,16714.0,0.4,61495.0,3.07,0.4320179,0.4578159,0.0,7.5014721432,82.9,18.8328115216,9.4,8.7,64.3491295,0.0,22.2510661969,19.893502453,5.9,79.9,Nipomo,San Luis Obispo,9020.0,51476,Nipomo CDP,1.148,202.0
462,0.52666,27063.0,0.407,80426.0,3.84,1.569863,1.1019231,29.652428617,16.115454951,80.3,11.3821640021,9.4,7.8,60.5905445,0.0,27.4476639812,9.88064885637,2.2,78.4,Norco,Riverside,29737.0,51560,Norco city,1.05,166.0
463,0.4433172,14687.0,0.454,52932.0,3.18,1.2341787,1.218867,0.0,8.6268078912,55.7,54.4428715875,22.4,9.9,58.3495618,0.0,12.6138752628,77.1362429359,14.1349935224,71.7,North Fair Oaks,San Mateo,396542.0,51840,North Fair Oaks CDP,1.854,338.0
464,0.4874985,24917.0,0.471,111355.0,2.6,0.2437268,0.2246734,3.8795868343,12.736203727,95.5,18.4705220042,3.2,5.1,68.6161004,0.0,10.603588907,8.05072841835,1.26515497851,83.2,North Tustin,Orange,40081.0,52379,North Tustin CDP,1.356,322.0
465,0.9267544,105549.0,0.372,60488.0,4.01,0.8289483,0.5719334,1.0,14.645277,71.8,26.3697286822,11.1,9.8,45.0075831,0.0,17.0457128138,36.0391855915,6.2245474294,82.0,Norwalk,Los Angeles,53636.0,52526,Norwalk city,1.514,235.0
466,0.9816777,51904.0,0.454,80250.0,2.99,1.0096055,0.9958865,0.0,7.7638137488,91.2,13.6069008815,7.4,5.8,73.4117566,0.0,15.5635967472,22.48574291,7.26317971226,68.0,Novato,Marin,53643.0,52582,Novato city,1.386,284.0
467,0.0274546,6447.0,0.341,66534.0,3.13,0.1346351,0.1867427,65.163228066,10.023448296,84.8,19.2789968652,3.4,12.9,59.1012947,0.0,21.8102508179,8.62416627889,3.0,85.4,Nuevo,Riverside,53646.0,52624,Nuevo CDP,0.814,93.0
468,0.9747521,20675.0,0.413,59842.0,3.01,0.8077881,0.8810239,10.0,11.890206,83.3,11.3288709677,9.4,9.9,60.4883342,100.0,38.3795739867,39.3954050786,3.55609065156,75.5,Oakdale,Stanislaus,19716.0,52694,Oakdale city,0.828,105.0
469,0.2527395,2829.0,0.436,35155.0,3.56,1.5510052,2.1147208,16.666667,7.392011,81.2,32.9035959596,12.7,8.8,71.6483516,100.0,42.9053018694,6.04453870626,6.9,61.3,Oakhurst,Madera,13070.0,52764,Oakhurst CDP,0.92,125.0
470,0.9533379,390724.0,0.509,49721.0,3.29,1.1414748,1.2787613,0.0,8.8348307214,78.9,32.1889516468,18.7,10.1,60.161793,0.0,32.8360574909,45.5858867129,23.0236594971,52.4,Oakland,Alameda,13072.0,53000,Oakland city,1.402,272.0
471,0.8063897,35432.0,0.389,76583.0,2.95,0.2667968,0.2447683,2.0,10.46212,83.2,19.8643531828,7.4,10.7,53.7563822,0.0,10.2231656935,19.7956649357,5.48007731405,82.0,Oakley,Contra Costa,19728.0,53070,Oakley city,1.026,117.0
472,1.0,13811.0,0.405,118709.0,2.37,0.1851571,0.1766938,3.0,11.112007,97.7,3.25509812109,3.0,6.4,64.5745529,0.0,11.3927655938,10.58576497,2.0,71.5,Oak Park,Ventura,53655.0,53116,Oak Park CDP,1.446,286.0
473,0.0007378,4066.0,0.446,77227.0,3.6,0.2378738,0.179,0.3382518401,10.141700279,95.5,7.98611111111,7.7,9.6,64.3404255,37.7029021151,20.191822312,28.3571077226,2.85500505561,73.1,Oak View,Ventura,40110.0,53182,Oak View CDP,1.4,281.0
474,0.3426009,1115.0,0.448,58952.0,2.82,0.4015957,1.0307167,0.0,6.4256978565,94.1,0.0,14.3,0.0,83.0985915,0.0,49.14004914,1.79372197309,3.2,57.3,Occidental,Sonoma,13082.0,53266,Occidental CDP,1.572,327.0
475,0.1992863,7286.0,0.365,39843.0,3.16,0.2491172,0.3369518,0.0,7.2374661338,75.2,55.3218441971,13.2,7.3,56.6994927,0.0,15.2226309781,33.1732088938,10.191000891,70.3,Oceano,San Luis Obispo,26260.0,53294,Oceano CDP,1.324,212.0
476,0.8555115,167086.0,0.401,63577.0,3.24,0.5887384,0.6608033,0.7560696059,10.435433133,82.6,20.749725404,10.1,8.8,63.5674172,0.0,28.6252082243,23.8942819865,6.22321248411,69.1,Oceanside,San Diego,6285.0,53322,Oceanside city,1.274,193.0
477,0.7697956,32684.0,0.436,35538.0,3.02,0.3554892,0.4988252,41.0,17.70106,72.4,40.0015730542,25.7,15.8,50.7594433,1.78068779831,20.1502106613,33.8085913597,2.96377898457,61.3,Oildale,Kern,117041.0,53448,Oildale CDP,0.822,73.0
478,0.712237,7461.0,0.457,61990.0,2.64,0.9542125,0.8685746,2.0,10.508006,88.7,22.008555102,5.6,9.1,67.7784516,5.9911540008,69.2686825629,32.2476879775,6.09084566006,63.3,Ojai,Ventura,13091.0,53476,Ojai city,1.48,321.0
479,0.6010545,13656.0,0.385,37096.0,3.55,0.2361764,0.3057085,2.349199045,8.6946669854,63.0,38.4963636364,24.4,17.9,48.7893722,0.0,22.5597834261,12.1118922086,2.18271049077,71.1,Olivehurst,Yuba,46887.0,53714,Olivehurst CDP,0.816,88.0
480,0.7661599,163924.0,0.369,57771.0,3.55,1.9322906,1.5629121,35.129175597,16.387455576,70.1,26.1172401647,12.7,11.6,50.2052107,0.0,30.6379654438,34.2481881848,4.3396398387,79.3,Ontario,San Bernardino,13108.0,53896,Ontario city,1.166,160.0
481,0.7811694,136416.0,0.428,76742.0,3.36,2.011624,1.4508955,5.211612534,13.326532353,82.4,21.8307562759,9.1,7.7,57.2110472,3.82139924935,26.4076540657,40.7723434201,6.13980844794,72.2,Orange,Orange,33252.0,53980,Orange city,1.44,272.0
482,0.5933025,9078.0,0.442,26942.0,4.26,0.3701386,0.2814412,44.333333,13.292593,30.3,68.8064509284,43.9,17.6,53.6322125,0.0,19.8425821814,24.5208195638,4.9,89.8,Orange Cove,Fresno,13114.0,54008,Orange Cove city,0.892,83.0
483,0.8208481,33960.0,0.372,71136.0,2.98,0.3364409,0.3275486,23.517344266,9.709519069,93.1,10.5555415237,6.2,8.2,70.3293257,0.0,23.3904450032,19.0871613663,3.77013241785,71.2,Orangevale,Sacramento,26310.0,54092,Orangevale CDP,0.942,149.0
484,0.3093011,17643.0,0.452,160942.0,2.88,0.5640713,0.3703481,0.0,8.9225231546,98.3,2.80181073171,2.2,2.9,77.8180976,0.0,16.0596501291,4.61939579437,15.8612919764,79.8,Orinda,Contra Costa,42569.0,54232,Orinda city,1.602,417.0
485,0.5104924,7291.0,0.373,44395.0,2.84,0.711722,0.6628734,0.333333,9.622179,72.3,37.4786829268,17.0,10.3,62.6362039,0.0,47.5657526581,39.3361678782,3.34516390125,76.5,Orland,Glenn,6343.0,54274,Orland city,0.976,109.0
486,0.0767389,8770.0,0.386,34846.0,3.79,1.0239961,1.0072254,49.654884405,12.634042614,37.9,86.4585163377,35.1,13.7,44.3960149,1.27931769723,6.86106346484,33.0330672748,2.55949367089,90.4,Orosi,Tulare,50453.0,54372,Orosi CDP,0.858,83.0
487,0.7869548,15546.0,0.439,37141.0,2.66,1.7226783,2.4666974,7.863758833,10.130077974,81.0,22.2105799151,22.5,13.4,59.0101312,0.0,56.7806681632,34.9800591792,9.81496984098,61.6,Oroville,Butte,13127.0,54386,Oroville city,0.914,102.0
488,0.8826775,197899.0,0.414,59015.0,3.74,0.9675667,0.736385,0.0,10.274491539,63.0,35.7816830274,15.1,8.2,51.1128121,0.0,20.7899132719,32.6186590129,4.01907457195,78.9,Oxnard,Ventura,13150.0,54652,Oxnard city,1.302,195.0
489,0.9898211,37234.0,0.391,90472.0,3.21,0.3028552,0.2542808,0.0,8.167767,93.5,9.18190337525,4.8,6.5,66.2722692,0.0,16.7559416028,44.7709083096,8.37058175076,67.6,Pacifica,San Mateo,19811.0,54806,Pacifica city,1.81,398.0
490,1.0,15041.0,0.454,66730.0,2.59,0.4038485,0.6359825,0.0,6.258403,95.2,10.5824237918,6.8,6.0,73.7323177,18.0663107849,18.7393754434,51.7518781996,8.82101859337,56.8,Pacific Grove,Monterey,33300.0,54848,Pacific Grove city,1.924,460.0
491,0.3636661,152750.0,0.409,55696.0,3.69,0.6140015,0.5251453,36.43717378,8.5145809488,73.4,32.4207327921,17.7,12.0,45.58905,0.0,25.88524839,10.6978723404,4.02537887028,83.7,Palmdale,Los Angeles,40227.0,55156,Palmdale city,0.96,96.0
492,0.411993,48445.0,0.499,56897.0,2.85,0.7395086,1.6190557,38.301228197,7.8482523175,90.3,19.9298081735,8.8,8.0,68.0183372,0.0,33.1235508447,26.1389204252,4.81085169869,56.4,Palm Desert,Riverside,33306.0,55184,Palm Desert city,1.408,164.0
493,0.569851,44552.0,0.504,44728.0,2.74,0.6623094,1.7278941,52.147685245,7.3088207154,88.7,38.8628672566,11.9,8.6,65.4891984,0.0,60.0527380436,33.2555216376,4.56471306471,39.1,Palm Springs,Riverside,46965.0,55254,Palm Springs city,1.292,149.0
494,0.9414934,64403.0,0.489,120670.0,2.68,3.3631729,3.8881964,0.0,8.8515759672,97.6,4.81217830696,5.7,5.2,73.705449,99.9906836638,23.5470814347,39.165877366,16.7457479613,62.8,Palo Alto,Santa Clara,26374.0,55282,Palo Alto city,2.298,708.0
495,0.0,1269.0,0.432,58269.0,2.47,0.8123862,0.6151724,1.0,7.4424598054,99.3,0.0,15.1,20.5,73.7318841,0.0,97.7517106549,15.1300236407,0.0,83.5,Palo Cedro,Shasta,9940.0,55296,Palo Cedro CDP,0.854,145.0
496,1.0,13438.0,0.491,163542.0,3.18,0.4143615,0.3040879,0.0,13.262881,97.2,2.03799348534,1.8,2.7,70.0210695,0.0,10.4073743681,10.0535794017,2.68254211332,82.6,Palos Verdes Estates,Los Angeles,33311.0,55380,Palos Verdes Estates city,2.294,534.0
497,1.0,13438.0,0.491,163542.0,3.18,0.4143615,0.3040879,0.0,13.262881,97.2,2.03799348534,1.8,2.7,70.0210695,0.0,10.4073743681,10.0535794017,2.68254211332,82.6,Palos Verdes Estates,Los Angeles,33312.0,55380,Palos Verdes Estates city,1.992,460.0
498,0.4448089,26218.0,0.439,42839.0,2.95,0.5180848,0.7027231,11.333333,11.158235,89.0,21.8195050167,12.6,6.8,69.7846652,98.6449864499,29.0439940078,19.1738500267,4.06991902429,60.1,Paradise,Butte,40242.0,55520,Paradise town,0.912,120.0
499,0.7770897,54098.0,0.387,41333.0,3.96,1.105773,0.7960433,1.0,14.789761,57.5,45.8242599278,19.2,10.2,40.3622324,0.0,20.2156086552,49.4602388258,8.07238746916,79.7,Paramount,Los Angeles,6395.0,55618,Paramount city,1.472,194.0
500,0.4760591,14494.0,0.42,34405.0,4.09,0.616662,0.3906919,36.330573238,15.311859887,40.2,49.6309427881,29.5,10.7,40.3343465,0.0,17.1382053443,43.7353387609,2.3,82.7,Parlier,Fresno,8935.0,55856,Parlier city,0.882,80.0
501,0.8180015,137122.0,0.5,65422.0,3.22,1.7521745,1.7831334,13.870701635,12.893835985,83.4,29.1609419425,13.5,8.0,58.2358136,0.0,28.1931702045,38.529922259,14.4762370189,56.2,Pasadena,Los Angeles,47019.0,56000,Pasadena city,1.7,368.0
502,0.9776613,20413.0,0.37,54187.0,3.63,0.5381437,0.436509,6.333333,12.271804,70.6,22.2122174122,11.5,12.0,50.3903478,0.0,14.886416641,17.1900259638,1.62073629898,79.8,Patterson,Stanislaus,35927.0,56112,Patterson city,0.648,73.0
503,0.5049716,12672.0,0.321,69271.0,3.31,2.5704874301,0.0436526,43.666667,17.024471,74.1,19.6196124684,8.9,13.6,54.7380812,0.0,35.3119219775,29.1035353535,2.6,79.9,Pedley,Riverside,117263.0,56350,Pedley CDP,0.982,129.0
504,0.0,2522.0,0.395,83375.0,2.72,0.2987512,0.2149274,0.0,7.3966253807,94.4,9.90014425029,11.3,8.0,76.4037433,0.0,26.7916945747,21.094369548,5.0,72.1,Penngrove,Sonoma,56272.0,56476,Penngrove CDP,1.352,316.0
505,0.0,1621.0,0.36,47530.0,2.78,0.448,0.7506702,14.333333,7.562164,100.0,0.0,4.1,10.0,73.7704918,0.0,17.2117039587,10.6107341147,0.0,54.1,Penn Valley,Nevada,29059.0,56518,Penn Valley CDP,0.908,151.0
506,0.5364987,68386.0,0.369,50471.0,3.89,0.7414365,0.5797089,65.505561317,11.454116297,62.2,32.086615361,22.3,16.1,39.5894588,0.0,31.241321855,15.4432193724,3.3,86.0,Perris,Riverside,13256.0,56700,Perris city,0.844,86.0
507,0.9811705,57941.0,0.404,73284.0,2.81,1.0137489,0.8650922,0.0,7.442472157,87.6,17.4404181852,7.5,6.8,76.2689369,0.0,22.7911037556,31.8634472998,7.77469946883,67.9,Petaluma,Sonoma,26469.0,56784,Petaluma city,1.264,245.0
508,0.008599,14304.0,0.421,59929.0,3.62,0.3942811,0.5326442,40.333333,10.460015,82.0,42.9314417856,13.5,11.7,60.1932668,0.0,41.3812785388,2.04138702461,1.8,81.7,Phelan,San Bernardino,6485.0,56826,Phelan CDP,0.732,76.0
509,0.8291284,62942.0,0.371,57594.0,4.06,0.9937144,0.7373467,2.0006884645,15.186989372,65.9,28.1983471074,11.0,6.9,46.0797211,0.0,16.4239397873,38.8691176003,6.05764154801,80.9,Pico Rivera,Los Angeles,26483.0,56924,Pico Rivera city,1.474,237.0
510,1.0,10667.0,0.429,169674.0,3.02,0.4241494,0.4028183,0.0,8.8607286666,98.4,2.32689089418,2.4,4.8,73.0021861,0.0,27.9878830464,8.48410987157,18.9326836874,85.1,Piedmont,Alameda,6495.0,56938,Piedmont city,1.724,507.0
511,0.38621,2219.0,0.381,73672.0,2.47,0.324515,0.3448922,11.351359147,7.4036105575,92.2,21.9594379253,3.9,1.5,79.2379471,8.54405213651,109.565950274,8.42721946823,0.0,67.8,Pine Grove,Amador,395646.0,57148,Pine Grove CDP,0.924,143.0
512,0.9248505,18390.0,0.344,78103.0,3.09,0.6493872,0.4772751,0.0,9.0661512948,87.9,6.79178439716,7.7,6.9,65.9734601,0.0,32.7011118378,32.5938009788,12.1533978346,74.4,Pinole,Contra Costa,36958.0,57288,Pinole city,1.198,196.0
513,0.0334158,7272.0,0.547,32903.0,3.65,0.2951247,0.5336474,39.08360861,10.323298808,78.9,41.5748940307,25.1,20.5,62.9359708,0.0,40.808755333,1.11386138614,0.0,67.0,Pinon Hills,San Bernardino,36078.0,57302,Pi±on Hills CDP,0.734,81.0
515,0.9135206,7655.0,0.512,63802.0,2.24,0.6879233,1.4329937,0.0,7.2143607822,93.1,0.0,5.5,5.6,73.4099892,0.0,43.7287786809,53.0633572828,6.56041047799,54.7,Pismo Beach,San Luis Obispo,26526.0,57414,Pismo Beach city,,352.0
516,0.9533068,63264.0,0.402,57828.0,3.49,0.6350347,0.5308946,1.333333,9.578601,77.3,29.1905479397,13.6,8.9,52.981597,0.0643024788606,30.2527066517,19.1451694487,9.44046010174,76.3,Pittsburg,Contra Costa,40355.0,57456,Pittsburg city,1.122,123.0
517,0.1879154,3310.0,0.522,35759.0,3.29,0.6232617,1.0040733,32.666667,16.530051,40.7,62.1982171429,30.9,20.4,40.2061856,100.0,6.78195998644,36.253776435,4.2,91.7,Pixley,Tulare,13318.0,57512,Pixley CDP,0.88,76.0
518,0.9674272,50533.0,0.405,76678.0,3.32,1.0510185,0.585304,7.333333,14.124758,85.5,22.2717512046,10.9,6.6,56.8630935,0.0,17.5706219201,40.1638533236,3.80682096549,75.4,Placentia,Orange,26531.0,57526,Placentia city,1.376,259.0
519,0.5502936,10389.0,0.41,52216.0,3.04,2.2907801,1.7983118,21.333333,7.339285,86.1,28.2694965986,17.0,11.0,70.2570139,0.0,50.5266430876,29.8296274906,5.03792529146,66.6,Placerville,El Dorado,47144.0,57540,Placerville city,0.962,143.0
520,0.7438918,4584.0,0.416,35880.0,3.72,0.1186161,0.1245675,18.652487244,12.03930096,41.7,56.4121212121,16.0,19.4,36.1663653,0.0,9.3131548312,14.6378708551,0.7,90.5,Planada,Merced,29158.0,57582,Planada CDP,0.856,
521,0.9253439,33152.0,0.422,80671.0,2.65,1.2767247,1.1494005,0.6692912761,9.0125679323,94.9,2.69244931507,6.9,7.7,69.0107877,0.0,28.6262447848,45.7890926641,12.9131878266,61.1,Pleasant Hill,Contra Costa,53925.0,57764,Pleasant Hill city,1.274,281.0
522,0.8905456,70285.0,0.405,115188.0,2.9,2.0936675,1.7349434,1.8560528816,9.4100174134,94.9,3.87570668272,3.5,6.4,68.4570313,0.0,32.4310550517,29.4700149392,10.2688134342,76.5,Pleasanton,Alameda,47164.0,57792,Pleasanton city,1.292,335.0
523,0.9313433,1005.0,0.416,31250.0,2.3,0.3185328,0.3016453,16.0,8.638384,87.3,47.0525217391,14.5,16.7,68.4306569,1.7605562769,58.9622641509,80.4975124378,11.8,65.8,Plymouth,Amador,26560.0,57834,Plymouth city,1.05,
525,0.4805705,6871.0,0.393,56558.0,2.34,0.1781982,0.1529326,8.8215689128,6.027805,87.5,17.1776623377,9.7,12.1,71.2182741,100.0,40.8775037471,20.9285402416,1.3,72.9,Pollock Pines,El Dorado,13355.0,58030,Pollock Pines CDP,0.96,129.0
526,0.9160126,149058.0,0.401,50497.0,4.0,1.1802136,0.9824572,26.678715518,15.286154928,63.2,38.3167461816,17.2,10.7,43.8735702,0.359591568383,23.4319873254,29.2208402099,7.08858121234,79.3,Pomona,Los Angeles,20008.0,58072,Pomona city,1.298,177.0
