,placefp,geoname,p_parkacc,pop2010,gini_index,median_hh_income,athome,bicycle,car,carpool,cartotal,publictr,walk,median_income,food_afford,ave_fam_size,hfood_acc,job_house_low,job_house_tot,job_match,ozone,pm25_conc,p_hs_edatt,livewage_s,livewage_m,poverty_child,poverty_conc,poverty_all,unemp_rate,day_care,inf_care,violent_crime,child_abuse,voted,bad_water,p_trans_acc,traf_fatal,traf_sev,alc_off,alc_on,alc_tot,hh_f,hh_f_child,hh_m,hh_m_child,hh_married,hh_married_child,hh_nonfam,hh_nonfam_solo,placename,county,regionid,zri_sqft,hval_sqft
49,04758,Beaumont city,0.5371912,36877.0,0.377,66121.0,5.0,0.368946963874,82.2,10.7,92.9054573405,0.1,0.7,21489.0,0.3447699,3.25,13.0107782,1.5677749,0.4113523,0.324813,68.666667,8.934046,84.6,16.818346915,84.9438509317,12.7,31.2487926,11.0,6.8,103.900975244,24.2836328315,2.35919407761,8.56060606061,58.8603989,0.0,0.0,7.90739828349,20.6808878183,15.5625457602,12.4223770914,19.3101391111,9.8,5.8,3.3,1.8,62.5,31.1,24.4,18.6,Beaumont,Riverside,23635.0,0.804,97.0
50,04870,Bell city,0.9401584,35477.0,0.379,38473.0,2.4,1.52626509595,71.7,12.0,83.677854338,8.5,2.7,25188.0,0.3299764,3.66,13.4527774,2.1102549,1.3588744,1.1785192,1.333333,15.218274,42.3,57.4847600263,87.5520214909,28.8,0.0,22.6,10.5,128.599605523,,6.7931335795,5.91750644481,43.4613515,75.1331848803,1.0,5.58094887293,12.8361824077,96.9529554359,83.5978239423,98.7202976576,24.1,16.5,9.7,4.7,51.7,33.8,14.4,12.1,Bell,Los Angeles,30399.0,1.466,211.0
51,04938,Bell Canyon CDP,0.6896047,2049.0,0.431,177788.0,16.1,0.0,64.3,11.7,76.0777683855,0.0,7.9,,,2.79,,,0.2606516,0.4236253,12.333333,11.473052,93.4,,,0.0,,2.7,6.7,,,,,67.7802524,0.0,0.0,,8.14000814001,,,,8.8,1.5,4.8,4.8,80.9,29.8,5.6,3.6,Bell Canyon,Ventura,42091.0,1.32,288.0
52,04982,Bellflower city,0.6895166,76616.0,0.399,50565.0,1.5,0.186214146268,79.8,11.0,90.7823997597,3.7,2.0,32016.0,0.2427595,3.31,9.0882716,1.9159596,0.6588084,0.6016298,1.0,14.589976608,77.1,32.3194799567,72.1650716332,18.8,0.0,13.1,7.3,236.03680719,4.6256143394,5.41662315965,5.01699304095,44.2481288,8.84149524903,0.0128432703352,4.20172480803,22.3216630427,78.8334029446,51.4474783335,81.0104938916,20.8,11.6,7.9,3.6,45.6,26.8,25.7,20.4,Bellflower,Los Angeles,44116.0,1.456,243.0
53,04996,Bell Gardens city,0.7135149,42072.0,0.385,39167.0,2.5,0.697350069735,70.8,12.7,83.4758353041,8.8,3.6,19005.0,0.505482,4.13,16.6522072,1.4282524,0.8898618,0.7869558,1.3339272206,15.218277729,42.1,55.4429731725,88.8278787879,31.7,0.0,22.7,8.1,134.014039566,,4.99144324016,5.02753343345,36.3409563,69.9633960829,0.608884768967,1.88417948694,8.94985256296,96.8244913482,35.9383913292,98.1151359574,21.1,14.5,8.0,4.4,55.9,40.5,15.0,10.9,Bell Gardens,Los Angeles,16961.0,1.53,230.0
54,05108,Belmont city,0.9511902,25835.0,0.416,99913.0,6.8,0.0990023608255,75.0,8.2,83.1695986597,5.4,2.8,57241.0,0.0987856,2.41,21.1736675,4.3009709,0.5460914,0.6006895,0.0,8.420362,95.6,4.83570928066,51.9798518519,2.7,0.0,3.6,5.9,178.494623656,14.6627565982,1.00638668473,1.5065913371,69.8499318,0.0,0.356183472034,3.13582840747,10.1914423243,39.4271337333,36.5124830656,42.5701567641,8.0,3.6,3.4,0.8,51.9,25.9,36.7,28.9,Belmont,San Mateo,10343.0,1.892,476.0
55,05164,Belvedere city,0.9903288,2068.0,0.551,132065.0,9.2,0.0,65.3,8.6,73.8317757009,10.7,4.5,250000.0,0.0224823,2.33,0.0,1.9736842,0.3395303,0.6229803,0.0,8.406014,99.7,7.01485714286,0.0,0.0,0.0,1.4,13.1,1805.55555556,,,2.42825607064,80.2238806,0.0,0.0,,,39.3133462282,8.26885880077,39.3133462282,2.6,1.5,2.3,0.0,61.1,21.2,34.0,29.7,Belvedere,Marin,10348.0,4.418,867.0
56,05290,Benicia city,0.9709968,26997.0,0.395,87018.0,4.7,0.6348310644,78.6,9.0,87.5643648163,4.0,1.4,53579.0,0.1249124,2.94,7.5888578,4.1494505,0.9925822,0.9548355,0.6666176117,9.4853693722,94.7,8.20737135615,49.2842966752,7.7,0.0,5.2,4.8,272.810218978,,1.85205763603,2.11605584642,70.2500584,0.0,0.0,3.69677567226,19.9625886302,23.3396303293,18.9280290403,29.5773604475,12.2,7.2,2.8,1.0,54.8,21.7,30.2,25.0,Benicia,Solano,44131.0,1.156,205.0
57,05332,Ben Lomond CDP,0.9255695,6234.0,0.422,91250.0,6.6,0.0,78.7,6.9,85.5864811133,2.3,4.9,25521.0,0.2766622,2.95,50.0,1.8447205,0.3365173,0.2687793,0.0,7.4566111755,98.3,11.2379096267,76.4133818182,10.3,0.0,9.2,10.4,204.166666667,100.0,,4.58515283843,69.068788,0.0,,6.55522779417,62.2746640446,12.7366057106,12.5761950594,18.350978505,10.7,4.7,2.9,2.9,56.4,21.6,30.0,23.5,Ben Lomond,Santa Cruz,30417.0,,292.0
58,06000,Berkeley city,0.9721265,112580.0,0.519,58617.0,9.7,7.52589587032,40.4,7.1,47.5118506525,17.7,16.4,38691.0,0.1730298,2.92,13.2537607,1.9451844,1.0204465,1.30882,0.0,8.8587270591,94.1,12.9445719268,68.2371833521,12.6,0.0,18.9,6.7,1007.05954573,178.86822319,4.73441108545,2.53066403496,62.0306349,0.0,0.916290637769,2.89893409817,26.6339570269,74.9200568485,72.8521939954,84.4936933736,8.4,4.1,2.9,0.8,32.2,13.3,56.4,36.9,Berkeley,Alameda,16992.0,1.582,429.0
59,06070,Berry Creek CDP,0.4796348,1424.0,0.424,40156.0,0.5,0.0,78.2,17.0,95.225464191,0.0,1.3,,,4.31,,0.2293578,0.0702875,0.1016949,8.5955059157,10.409302143,84.9,,,9.9,0.0,12.8,16.6,,,,,72.7482679,,,49.6277915633,82.7129859388,,1.75561797753,1.75561797753,2.4,0.6,3.7,0.9,53.2,15.2,40.7,34.1,Berry Creek,Butte,8383.0,1.006,124.0
60,06308,Beverly Hills city,0.6643994,34109.0,0.582,83463.0,13.3,0.0776347286019,68.9,7.2,76.1208513942,2.4,6.7,69621.0,0.0896584,2.64,5.7194957,12.3669725,3.0776767,2.932711,2.0243531036,14.158964601,94.7,12.5024793388,33.5545067698,7.3,0.0,7.9,7.0,602.63653484,,2.19883315254,2.09413228281,52.2533041,99.8739335659,0.916502975754,6.44582866987,31.0571745003,62.7107215105,73.6726377202,74.5902840892,7.4,3.5,2.8,1.0,46.6,19.0,43.2,36.9,Beverly Hills,Los Angeles,10389.0,2.942,701.0
61,06406,Big Bear City CDP,0.8203023,12304.0,0.388,40765.0,6.3,0.0,75.7,13.6,89.2119009766,0.6,2.7,35093.0,0.212104,3.24,,0.4121037,0.0622142,0.1476458,62.226484945,7.848745796,81.4,35.1703318386,83.3333333333,22.1,0.0,17.6,6.7,151.465798046,,,,66.2364563,0.0,0.0,6.70185138645,46.9129597051,18.7581274382,16.7100130039,22.1066319896,7.5,4.2,7.6,4.1,48.0,19.6,36.9,27.9,Big Bear City,San Bernardino,30459.0,0.92,145.0
62,06434,Big Bear Lake city,0.7551305,5019.0,0.589,32299.0,2.8,0.0,88.1,1.9,89.983489268,0.0,5.2,18837.0,0.3975343,3.16,6.1684867,3.1183144,0.4074036,1.2236102,66.0,7.39647,80.4,48.4770909091,92.0076923077,32.5,0.0,21.1,9.3,,,5.57880055788,,70.300158,0.0,0.0,7.7151564248,77.151564248,34.7878063359,55.1305040845,57.541342897,13.2,9.9,0.9,0.9,44.7,15.8,41.2,33.0,Big Bear Lake,San Bernardino,44161.0,1.002,191.0
63,06560,Biggs city,0.9185706,1707.0,0.358,52125.0,6.7,0.0,78.9,10.4,89.3178893179,0.0,4.0,14922.0,0.5267765,3.75,,0.4405594,0.3973988,0.8513932,3.333333,9.803249,75.7,15.9270588235,87.0967741935,28.2,,13.6,16.6,170.454545455,,1.75746924429,4.11428571429,56.1983471,0.0,,,23.4055002926,55.5360281195,41.8277680141,55.7703573521,11.5,4.7,5.6,1.5,63.1,30.9,19.8,17.9,Biggs,Butte,51000.0,0.936,92.0
64,06616,Big Pine CDP,1.0,1756.0,0.332,57109.0,2.0,0.0,67.3,28.6,95.9227467811,0.0,2.0,28125.0,0.2785145,3.5,,1.3589744,0.3064904,0.4257095,,,89.9,1.06382978723,100.0,18.0,,7.4,2.9,,,,,73.3879222,0.0,,,35.6718192628,19.7038724374,24.430523918,24.430523918,6.8,4.3,7.2,2.3,52.8,13.3,33.2,27.4,Big Pine,Inyo,44163.0,1.044,141.0
65,06798,Bishop city,1.0,3879.0,0.448,37005.0,6.4,9.04951622083,64.3,8.5,72.7945361411,0.0,9.1,28625.0,0.1971124,2.6,22.2222222,1.8095238,1.8794708,2.3039039,,,84.7,27.5941955836,72.2891566265,17.1,0.0,13.0,6.8,985.849056604,,5.6715648363,7.73333333333,73.4597156,100.0,,10.4926289282,47.2168301768,51.405001289,60.2990461459,63.8051044084,11.3,4.5,2.1,2.1,31.0,17.2,55.6,47.1,Bishop,Inyo,23717.0,1.166,187.0
66,06994,Blairsden CDP,1.0,39.0,,,,,,,,,,,,,,,0.3617021,2.125,,11.325162,,,,,,,,,,,,60.7142857,0.0,,606.060606061,,,58.9743589744,58.9743589744,,,,,,,,,Blairsden-Graeagle,Plumas,52272.0,0.91,
67,30560,Graeagle CDP,0.578019,737.0,0.367,,,,,,,,,,,1.94,,,0.0114155,0.0529101,,11.325162,,,,,,,,,,,,81.2068966,0.0,,,43.9077936334,,0.542740841248,0.542740841248,,,,,,,,,Blairsden-Graeagle,Plumas,52272.0,0.91,
68,07064,Bloomington CDP,0.00805,23851.0,0.396,44464.0,3.6,0.45612771576,72.8,18.7,91.4296002881,1.5,2.2,21218.0,0.5000641,4.4,3.5264343,1.1385768,0.3864173,0.2997386,54.025589121,15.925283806,58.5,44.8082523786,91.7765975104,28.9,0.0,22.7,12.9,,,,,42.9405898,0.0,0.0,12.0086462253,22.4161396205,35.9733344514,11.7647058824,38.5392646011,16.9,8.7,9.2,5.9,60.1,35.9,13.9,11.7,Bloomington,San Bernardino,28136.0,1.072,111.0
69,07218,Blythe city,0.6981313,20817.0,0.449,41856.0,1.6,0.256460840402,78.7,13.3,91.9708029197,1.7,3.1,24574.0,0.3344105,3.49,10.7701168,1.2923077,1.2182783,1.0631061,0.0,,69.3,25.010013986,95.3152941176,24.9,0.0,16.8,9.0,312.36673774,56.7484662577,3.69889993755,9.00418799442,58.4982788,99.2219360378,0.0,7.60456273764,11.4068441065,17.3656146419,14.4209059903,19.0949704568,19.0,10.3,7.0,4.4,48.5,18.5,25.4,21.5,Blythe,Riverside,3719.0,1.39,97.0
70,07260,Bodega Bay CDP,0.6796657,1077.0,0.353,,,,,,,,,,,2.74,,2.1641791,0.4982818,0.8479532,0.0,6.184896,,,,,,,,,,,,85.8267717,0.0,0.0,76.5306122449,127.551020408,18.3844011142,20.8913649025,23.2126276695,,,,,,,,,Bodega Bay,Sonoma,10479.0,1.6,341.0
71,07316,Bolinas CDP,1.0,1620.0,0.442,52390.0,20.3,1.04321907601,62.3,6.4,68.7034277198,2.4,7.6,3846.0,1.1998756,2.23,,2.1794872,0.3618158,0.5634096,0.0,7.285553,99.0,30.9370114943,100.0,29.8,,16.7,3.8,,,,,78.2901057,100.0,0.0,,86.0585197935,3.76543209877,3.76543209877,3.76543209877,8.5,4.7,3.2,0.0,49.5,17.2,38.9,27.4,Bolinas,Marin,41918.0,,756.0
72,07414,Bonita CDP,0.9905089,12538.0,0.411,76150.0,2.2,0.0,86.3,8.8,95.0920245399,1.4,0.8,53355.0,0.1439678,3.79,14.0958164,5.959596,0.290693,0.3024523,0.666667,12.158996413,90.4,6.06176783813,55.244057971,8.3,0.0,6.4,8.5,643.129770992,,,5.44856740254,69.2536506,0.0,0.0516031264955,,12.7977248489,10.0813526878,4.72962194927,12.4102727708,14.2,5.9,4.2,2.9,58.3,20.1,23.4,20.2,Bonita,San Diego,30526.0,1.098,187.0
73,07498,Bonsall CDP,0.4088398,3982.0,0.496,73712.0,14.3,0.0,76.9,5.0,81.9011815252,0.0,3.2,42500.0,0.1284271,2.67,0.0,6.6666667,0.8527714,1.6036916,2.8077181125,10.045852937,92.4,31.1431111111,73.8095238095,12.4,0.0,9.4,6.3,,,,,73.3454216,0.0,0.0,23.6127508855,146.39905549,,,,6.5,2.8,2.3,1.5,68.2,30.2,23.1,17.5,Bonsall,San Diego,17114.0,1.106,193.0
74,07568,Boron CDP,0.3928096,2253.0,0.463,37411.0,0.0,0.0,81.9,8.4,90.2798232695,0.0,9.7,13068.0,0.5407712,3.13,,0.2536946,0.9883236,1.4277108,11.0,6.784961,74.2,40.4949041096,71.7948717949,23.5,0.0,23.2,18.2,230.769230769,,,11.919504644,61.5384615,62.982689747,,19.2771084337,67.4698795181,30.6258322237,13.8038171327,32.0905459387,10.3,4.8,7.6,6.3,40.1,18.0,41.9,37.6,Boron,Kern,23775.0,0.776,75.0
75,07596,Borrego Springs CDP,0.2895888,3429.0,0.402,50262.0,11.1,2.90117860381,69.8,12.3,82.1396192203,0.0,3.0,23750.0,0.2115382,2.27,,0.6862745,0.2985596,0.912,7.666667,,80.5,45.7831325301,77.7777777778,17.6,,12.3,6.8,,,,,79.3103448,10.3846153846,0.0,8.29187396352,41.4593698176,10.7028288131,11.4902303879,12.2484689414,10.8,3.9,4.4,0.0,49.8,7.2,35.0,30.0,Borrego Springs,San Diego,17124.0,1.1,132.0
76,07652,Boulder Creek CDP,0.2683323,4923.0,0.432,71696.0,6.1,0.0,82.0,5.9,87.9208608122,3.9,1.4,9662.0,0.5797488,2.52,,1.9416058,0.2425941,0.2276484,0.0,7.883071,94.8,11.2509122056,91.5492957746,11.5,0.0,8.3,4.6,,,,,67.5146199,0.0,,29.7066468622,63.1266245823,17.4690229535,18.2002843794,20.272191753,13.8,6.3,3.3,1.6,48.8,20.7,34.1,23.6,Boulder Creek,Santa Cruz,17128.0,,254.0
77,07974,Bradley CDP,0.0,93.0,0.213,,,,,,,,,,,3.0,,,,,0.0,7.697207,,,,,,,,,,,,77.7777778,,,,,,,,,,,,,,,,Bradley,Monterey,37539.0,1.138,204.0
78,08058,Brawley city,0.9098305,24953.0,0.502,39676.0,3.7,0.69062390261,76.8,13.2,89.9918061571,2.2,2.6,14827.0,0.5178578,3.6,8.8733044,0.9211697,0.9709202,0.9025893,2.666667,8.281823,61.4,31.5885022693,80.3292144956,32.1,48.54159,24.7,16.7,276.87467226,,2.12399310704,5.03950203495,53.0920422,0.0,0.0,3.2976364191,9.89290925729,40.7245621769,21.8210235242,45.4334148199,24.9,14.5,5.6,3.0,51.4,28.1,18.2,14.8,Brawley,Imperial,41951.0,,85.0
79,08100,Brea city,0.8202739,39282.0,0.393,79647.0,3.7,0.499896928468,84.5,7.8,92.2335600907,1.2,1.6,40211.0,0.1662902,2.84,9.6539867,22.1247637,3.3934989,2.2875289,8.8741835581,14.534432651,92.5,9.50050114943,64.8175959596,5.8,0.0,5.7,6.9,407.222222222,90.5448717949,1.80744361285,2.55430890427,59.2794075,0.0,0.562165877501,2.05245036918,20.5245036918,45.6901379767,46.4003869457,56.4457003208,12.0,5.5,3.1,1.2,54.8,24.2,30.1,24.5,Brea,Orange,17150.0,1.382,264.0
80,08142,Brentwood city,0.9141237,51481.0,0.363,89515.0,4.5,0.117458622531,80.7,9.6,90.2989855846,2.8,1.0,64848.0,0.1214945,3.42,14.2857143,3.8532676,0.5055599,0.4860726,3.0,10.521367,89.3,8.27629310345,43.0631168831,6.1,0.0,5.4,7.4,310.518053375,71.7511289513,2.17555991531,,62.4687636,0.0,0.214078980595,4.43089218028,12.4870597808,25.6230453954,23.9447563179,30.6229482722,9.2,6.2,4.7,2.8,64.1,37.6,21.9,18.3,Brentwood,Contra Costa,17155.0,0.942,132.0
81,08240,Bridgeport CDP,0.88,575.0,0.315,,,,,,,,,,,,,1.1466667,1.6369231,1.6419753,,3.932764,,,,,,,,,,,,81.8181818,100.0,,,49.7512437811,30.6086956522,30.2608695652,30.6086956522,,,,,,,,,Bridgeport,Mono,14937.0,1.29,
82,08310,Brisbane city,1.0,4282.0,0.432,90156.0,2.3,1.51515151515,68.2,10.0,78.2251082251,11.9,4.5,,,2.29,9.375,10.0923077,3.3540897,2.8274021,0.0,8.479201,91.4,26.6594422311,100.0,11.0,0.0,6.1,10.6,108.108108108,,1.16767865483,1.42314990512,67.3383711,0.0,0.523120037366,14.5921494236,58.3685976944,44.8622139187,56.4222326016,56.4222326016,3.9,1.1,10.7,3.4,41.1,14.8,44.3,31.6,Brisbane,San Mateo,41987.0,1.672,370.0
83,08338,Broadmoor CDP,0.5347222,4176.0,0.432,75000.0,3.2,0.0,72.8,9.5,82.3559670782,10.5,2.9,,,3.38,12.244898,1.369863,0.2170963,0.1757276,0.0,8.276193,92.4,9.65517241379,100.0,23.6,0.0,15.6,5.9,751.552795031,68.1818181818,3.35249042146,2.15453194651,62.9235237,0.0,0.974616858238,10.2118968598,,22.2222222222,26.2931034483,38.0028735632,11.5,3.4,5.6,2.9,55.5,21.5,27.3,21.8,Broadmoor,San Mateo,17174.0,1.834,396.0
84,08758,Buellton city,0.7462717,4828.0,0.4,63988.0,2.7,0.19425019425,67.4,17.6,84.9261849262,5.9,3.0,36450.0,0.1854275,3.39,,2.8486239,1.3855422,1.4321295,0.0,6.191304,76.1,17.3445581395,71.0900168067,6.3,,7.3,5.9,,,2.27837613919,,71.1500199,0.0,,,25.4183435713,60.7705053853,57.2493786247,60.7705053853,12.5,7.9,8.6,2.2,51.8,22.8,27.1,18.3,Buellton,Santa Barbara,30642.0,,240.0
85,08786,Buena Park city,0.735018,80530.0,0.393,63295.0,2.0,0.953588358505,76.6,12.7,89.309337449,2.8,1.8,35000.0,0.2316536,3.42,9.6155007,9.0872727,1.4087769,0.8140618,1.4767374069,13.874655554,81.1,29.2171916705,75.08334283,12.1,0.0,9.8,7.0,203.643157403,12.5563425628,2.99267353781,3.32082009818,46.5801856,0.0,0.654190984726,5.52318356301,19.3311424705,44.2257543773,38.3546504408,54.4430646964,18.1,9.1,7.6,3.2,55.6,28.6,18.7,14.1,Buena Park,Orange,10608.0,1.616,276.0
86,08954,Burbank city,0.7779369,103340.0,0.429,63356.0,3.8,0.743840958813,79.5,8.0,87.5278226957,3.2,2.6,45846.0,0.1506427,2.92,10.5524623,29.5067444,4.1468206,3.3755062,13.094477846,13.95707518,87.7,23.3426310948,60.8724291498,9.5,0.0,8.2,6.8,402.83109405,76.1290322581,2.13857170505,2.79654924515,54.4458544,0.0,0.777782078576,5.23369413516,17.8333281643,65.8931681827,65.3473969421,77.5953164312,10.8,4.8,4.4,1.7,45.4,21.0,39.4,31.6,Burbank,Los Angeles,396054.0,1.682,349.0
87,08968,Burbank CDP,0.4232643,4926.0,0.469,54095.0,2.5,0.573065902579,77.8,5.9,83.7034383954,4.8,4.7,22679.0,0.2626024,2.51,,0.6680498,0.1668763,0.2021331,0.666667,9.830256,76.3,31.0776942356,100.0,17.8,0.0,12.2,6.5,,,,,63.1390593,0.0,1.0,,12.177795819,97.0970361348,86.2362971985,97.0970361348,10.0,4.2,10.8,2.8,33.4,20.3,45.8,34.0,Burbank,Santa Clara,3893.0,1.804,366.0
88,09066,Burlingame city,0.8910991,28806.0,0.483,81849.0,4.5,1.22013965454,72.4,6.2,78.5814038956,12.0,2.7,48750.0,0.1197664,2.56,8.5398103,22.2142857,2.7573951,2.4790448,0.0,8.365213,94.1,8.79180039604,68.6273595801,9.8,0.0,7.2,6.5,380.0,47.2727272727,2.04818440603,1.57894736842,66.6405995,0.0,0.775324585156,5.63344576752,28.8714095585,57.7032562661,47.2436297993,60.4214399778,7.9,4.4,5.7,2.2,42.8,21.9,43.6,37.1,Burlingame,San Mateo,17235.0,2.058,561.0
89,09122,Burney CDP,0.3684211,3154.0,0.412,44632.0,3.6,0.0,76.9,8.5,85.4009077156,0.0,6.6,31364.0,0.1922546,2.82,,0.5938865,0.4441341,1.0111288,,,88.9,18.1347150259,100.0,11.7,,14.4,3.9,321.428571429,,,7.39614994934,69.2625775,0.0,,,12.9407958589,11.2238427394,11.762840837,11.762840837,17.7,8.5,2.8,2.8,47.3,14.7,32.2,31.5,Burney,Shasta,30663.0,0.982,103.0
90,09360,Cabazon CDP,0.0,2535.0,0.356,31417.0,12.9,0.0,73.3,11.5,84.7953216374,0.0,2.3,26639.0,0.2502518,2.69,,7.8032787,2.0653333,1.3793411,64.0,7.273173,67.5,75.0,100.0,22.1,,32.1,11.2,,,,,45.3282828,100.0,0.0,62.1439668566,145.002589332,7.57396449704,3.74753451677,7.57396449704,29.7,19.2,12.5,10.0,37.7,21.6,20.2,17.4,Cabazon,Riverside,10649.0,0.914,
91,09598,Calabasas city,0.7427357,23058.0,0.477,116403.0,10.1,0.0,80.6,6.5,87.1735345328,0.9,0.7,60984.0,0.1207537,3.15,12.5,13.5874439,1.7667091,1.5060729,1.9290484509,11.809183747,97.3,6.51416798732,42.8893905192,7.7,0.0,6.0,7.4,,,0.563795645763,,62.2521752,0.0,0.47432561367,6.09899540833,38.3365425666,10.7641599445,10.6297163674,16.029143898,9.0,5.3,4.3,2.7,63.1,30.3,23.6,18.0,Calabasas,Los Angeles,37688.0,1.54,320.0
92,09710,Calexico city,0.9461526,38572.0,0.467,34848.0,3.2,0.0,76.6,11.6,88.2021541011,1.9,4.5,22865.0,0.3816191,3.82,20.3609768,1.831525,1.0464839,0.560873,2.0,9.388465,54.4,34.2983565107,84.8261035642,27.1,0.0,22.1,16.1,270.519262982,13.5440180587,1.99626672197,2.57199113955,38.9231369,0.0,0.0,2.67541348515,11.2367366376,34.0869024163,16.5404956964,37.5738877943,25.0,15.6,4.7,2.0,56.4,33.1,13.9,12.3,Calexico,Imperial,10662.0,1.212,81.0
93,09780,California City city,0.6067989,14120.0,0.407,47038.0,5.2,0.0,69.0,20.2,89.1803945495,0.5,2.9,13150.0,0.647,3.93,0.0,0.2207792,0.2059835,0.3973466,15.756002881,6.4812253758,80.1,19.9660848749,95.3890489914,33.2,0.0,23.0,18.7,90.9090909091,,3.96600566572,1.98938992042,58.1982352,0.0,,1.48723211232,28.257410134,9.48300283286,8.37818696884,11.8342776204,17.0,8.0,10.6,2.7,46.3,21.2,26.2,21.1,California City,Kern,44406.0,0.65,54.0
94,09864,Calimesa city,0.0804671,7879.0,0.417,48945.0,5.6,0.0,81.6,10.4,91.9700214133,0.0,2.1,24643.0,0.3008547,3.03,7.6923077,3.5120482,0.3381142,0.4048982,69.984600418,9.7708868138,87.6,15.4958677686,90.649,15.0,0.0,13.7,7.8,441.696113074,19.1387559809,2.2845538774,4.22794117647,66.9534525,0.0,0.0,12.9580676929,41.4658166174,16.9437745907,13.8596268562,19.1267927402,9.5,2.5,3.0,0.8,52.9,15.2,34.6,31.2,Calimesa,Riverside,10665.0,0.89,109.0
95,09892,Calistoga city,0.9885548,5155.0,0.457,50128.0,4.1,3.35884353741,68.3,15.8,84.056122449,1.4,5.7,28333.0,0.1808674,2.37,14.2857143,2.8864629,0.8553345,0.9224768,0.0,7.057524,85.4,25.3605187032,83.3333333333,4.6,0.0,10.5,5.5,298.932384342,,1.5518913676,2.14592274678,72.9005901,100.0,0.0,3.90686044694,31.2548835756,76.0038797284,54.9369544132,80.2909796314,7.6,5.5,10.7,7.3,43.3,19.5,38.5,30.0,Calistoga,Napa,3929.0,1.624,368.0
96,10046,Camarillo city,0.9005537,65201.0,0.41,81518.0,3.7,0.876518015456,83.4,7.9,91.2114014252,0.7,1.6,50606.0,0.1377288,2.95,10.7503199,8.3322476,1.2334986,1.1317194,0.666667,10.448070312,91.7,8.98501493517,56.0863869919,5.8,0.0,4.7,6.9,340.219496449,29.0322580645,0.828208156317,3.65256124722,66.0545632,0.0,0.0,6.52792241098,35.12643964,31.1881719606,29.1912700725,38.1681262557,10.3,5.2,3.8,2.1,55.9,25.7,29.9,25.1,Camarillo,Ventura,51239.0,1.314,246.0
97,10074,Cambria CDP,0.3965517,6032.0,0.421,72066.0,10.8,0.674409891345,67.6,14.7,82.2405395279,0.0,4.2,49286.0,0.1560005,3.32,20.0,5.775,0.4029331,0.964881,0.0,7.254907,91.6,21.3172932331,54.6511627907,7.0,0.0,5.2,5.3,385.542168675,,,,79.5003502,0.0,,9.41767383456,12.5568984461,20.6730769231,22.7287798408,25.4973474801,4.7,2.9,2.2,1.3,57.7,9.0,35.4,29.2,Cambria,San Luis Obispo,17264.0,1.604,323.0
98,10088,Cambrian Park CDP,0.5542352,3282.0,0.422,101848.0,4.5,0.863787375415,88.0,5.9,93.9534883721,0.0,0.0,170078.0,0.0410531,3.53,,,0.5773857,0.4901293,0.333333,9.358285,92.3,11.1698765432,48.3870967742,12.6,,6.8,7.3,,,,,71.2552743,0.0,0.5521023766,,6.16332819723,31.718464351,34.1864716636,35.5880560634,11.4,2.9,4.2,0.0,62.6,29.9,21.8,16.5,Cambrian Park,Santa Clara,396554.0,1.64,411.0
99,10270,Camino CDP,0.392,1750.0,0.412,50899.0,4.9,0.0,94.2,0.0,94.1729323308,0.0,0.9,36458.0,0.2507334,3.8,,8.2857143,0.1199552,0.2326087,13.909523773,7.339285,94.1,,,25.7,,13.5,15.6,,,,,74.7241725,,,57.7367205543,242.494226328,33.6571428571,40.0,40.0,9.5,2.0,1.1,0.0,54.0,15.2,35.4,30.4,Camino,El Dorado,50350.0,0.952,147.0
100,10345,Campbell city,0.8243666,39349.0,0.429,79464.0,4.2,1.79494543366,83.9,5.6,89.5462377944,2.2,1.4,52228.0,0.1141684,2.6,11.6547196,6.6696774,1.3099655,1.1824915,0.3418042191,9.4330615699,92.1,9.97220697954,50.9701369335,9.0,0.0,7.6,6.2,327.369439072,25.4403131115,2.10932933493,2.74056029233,65.4704944,0.0,0.72914178251,6.19060884638,21.6671309623,51.4828839361,58.1285420214,61.8084322346,12.0,6.4,5.1,2.3,42.2,20.4,40.7,30.9,Campbell,Santa Clara,17272.0,1.654,402.0
101,10508,Campo CDP,0.7175857,2684.0,0.39,57455.0,5.8,0.0,80.9,4.8,85.6435643564,5.7,2.8,26900.0,0.2918654,3.84,,0.3125,0.1652739,0.2192118,5.0,10.575986,83.3,,,5.4,,14.4,7.8,,,,,63.6748518,100.0,0.0,,60.8108108108,16.9895678092,,16.9895678092,7.5,4.1,13.1,2.3,42.7,19.2,36.7,24.4,Campo,San Diego,23931.0,1.258,122.0
102,10928,Canyon Lake city,0.9458385,10561.0,0.374,83845.0,7.8,0.0,80.9,9.3,90.1879370629,1.2,0.2,52500.0,0.1276514,2.96,25.0,4.2333333,0.2116686,0.2068887,53.0,10.550861,94.2,9.03416909621,50.0,4.7,0.0,5.0,11.1,107.929515419,,0.9468800303,4.38395415473,66.38186,0.0,0.0,5.71602774179,11.4320554836,4.0999905312,5.07527696241,6.96903702301,7.5,4.1,1.0,0.0,70.4,27.3,21.0,16.8,Canyon Lake,Riverside,3963.0,0.944,130.0
